timestamp,resource_id,application,db_type,db_connections,db_query_latency_ms,db_reads_per_sec,db_writes_per_sec
2025-12-14 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,26.54,299,253
2025-12-14 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,21.25,339,293
2025-12-14 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,28.35,319,245
2025-12-14 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,23.12,348,286
2025-12-14 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,24.7,356,302
2025-12-14 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,22.37,373,259
2025-12-14 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,21.53,366,296
2025-12-14 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,26.72,395,249
2025-12-14 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,22.48,393,334
2025-12-14 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,23.77,376,298
2025-12-14 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,27.82,326,325
2025-12-14 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,26.26,294,296
2025-12-14 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,33.1,304,236
2025-12-14 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,22.29,389,258
2025-12-14 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,22.53,336,241
2025-12-14 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,23.95,437,259
2025-12-14 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,25.6,363,297
2025-12-14 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,21.47,350,317
2025-12-14 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,23.63,412,315
2025-12-14 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,20.06,388,300
2025-12-14 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,24.56,284,286
2025-12-15 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,28.06,366,264
2025-12-15 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,22.53,369,285
2025-12-15 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,22.89,389,258
2025-12-15 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,22.6,364,277
2025-12-15 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,22.13,394,250
2025-12-15 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,20.65,394,307
2025-12-15 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,20.27,342,319
2025-12-15 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,27.57,395,315
2025-12-15 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,19.12,341,338
2025-12-15 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,25.91,406,309
2025-12-15 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,26.37,342,248
2025-12-15 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,22.32,349,290
2025-12-15 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,24.93,406,272
2025-12-15 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,29.81,327,306
2025-12-15 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,19.72,345,219
2025-12-15 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,24.7,386,292
2025-12-15 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,29.28,317,307
2025-12-15 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,29.18,305,253
2025-12-15 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,23.38,321,333
2025-12-15 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,21.77,314,293
2025-12-15 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,24.76,390,324
2025-12-15 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,24.37,342,315
2025-12-15 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,25.87,448,301
2025-12-15 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,22.91,323,311
2025-12-16 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,25.99,308,236
2025-12-16 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,24.79,405,281
2025-12-16 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,24.62,290,275
2025-12-16 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,29.19,304,229
2025-12-16 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,23.05,356,259
2025-12-16 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,29.91,337,277
2025-12-16 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,25.63,346,310
2025-12-16 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,29.21,317,259
2025-12-16 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,24.7,359,301
2025-12-16 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,22.79,396,295
2025-12-16 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,24.72,435,333
2025-12-16 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,25.53,420,251
2025-12-16 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,26.6,304,282
2025-12-16 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,31.74,322,253
2025-12-16 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,23.18,384,231
2025-12-16 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,25.29,344,285
2025-12-16 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,27.95,384,324
2025-12-16 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,24.68,325,251
2025-12-16 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,21.93,356,304
2025-12-16 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,26.26,347,219
2025-12-16 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,25.02,407,305
2025-12-16 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,21.56,298,236
2025-12-16 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,28.17,300,308
2025-12-16 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,23.1,360,325
2025-12-17 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,25.58,357,271
2025-12-17 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,26.43,354,292
2025-12-17 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,28.39,285,258
2025-12-17 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,25.6,379,298
2025-12-17 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,24.15,348,350
2025-12-17 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,27.22,436,278
2025-12-17 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,24.47,303,248
2025-12-17 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,14,23.75,341,287
2025-12-17 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,25.96,344,335
2025-12-17 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,20.85,373,229
2025-12-17 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,23.63,289,250
2025-12-17 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,25.8,315,319
2025-12-17 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,23.32,391,287
2025-12-17 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,22.0,377,229
2025-12-17 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,21.51,381,280
2025-12-17 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,23.36,387,282
2025-12-17 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,22,21.73,328,389
2025-12-17 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,27.53,363,379
2025-12-17 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,22.98,321,280
2025-12-17 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,24.33,363,295
2025-12-17 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,25.77,293,254
2025-12-17 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,24.83,292,310
2025-12-17 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,24.92,332,293
2025-12-17 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,26.66,352,290
2025-12-18 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,27.19,402,252
2025-12-18 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,21.76,415,253
2025-12-18 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,26.15,288,268
2025-12-18 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,26.23,418,257
2025-12-18 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,31.43,323,331
2025-12-18 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,21.45,303,213
2025-12-18 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,25.9,384,273
2025-12-18 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,23.63,308,289
2025-12-18 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,22.27,399,293
2025-12-18 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,21.92,372,344
2025-12-18 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,22.27,374,301
2025-12-18 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,28.19,371,311
2025-12-18 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,23.91,394,305
2025-12-18 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,28.98,389,299
2025-12-18 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,25.55,337,319
2025-12-18 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,29.9,392,244
2025-12-18 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,26.19,434,293
2025-12-18 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,24.61,434,236
2025-12-18 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,24.76,303,240
2025-12-18 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,24.89,410,277
2025-12-18 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,22.62,455,214
2025-12-18 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,28.85,357,262
2025-12-18 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,24.58,339,329
2025-12-18 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,22.54,300,274
2025-12-19 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,28.34,316,308
2025-12-19 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,27.18,383,330
2025-12-19 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,26.44,329,256
2025-12-19 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,14,26.93,325,244
2025-12-19 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,26.11,385,280
2025-12-19 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,22.68,372,280
2025-12-19 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,25.84,352,297
2025-12-19 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,22,26.46,337,283
2025-12-19 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,22.55,415,314
2025-12-19 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,25.72,349,296
2025-12-19 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,31.12,390,294
2025-12-19 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,25.35,325,349
2025-12-19 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,25.39,367,278
2025-12-19 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,25.06,301,287
2025-12-19 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,24.89,352,268
2025-12-19 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,25.28,357,267
2025-12-19 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,23.87,341,310
2025-12-19 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,20.22,407,231
2025-12-19 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,24.66,261,280
2025-12-19 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,19.17,284,224
2025-12-19 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,22.12,431,326
2025-12-19 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,24.54,278,269
2025-12-19 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,22,27.33,317,308
2025-12-19 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,23.42,314,262
2025-12-20 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,26.16,378,270
2025-12-20 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,27.83,389,282
2025-12-20 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,30.52,307,228
2025-12-20 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,25.52,374,295
2025-12-20 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,21.6,436,259
2025-12-20 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,21.61,336,252
2025-12-20 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,28.99,304,242
2025-12-20 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,24.07,376,225
2025-12-20 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,18.68,329,291
2025-12-20 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,16.51,342,274
2025-12-20 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,21.3,331,315
2025-12-20 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,22.83,327,236
2025-12-20 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,26.39,352,236
2025-12-20 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,27.84,366,255
2025-12-20 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,22.6,343,348
2025-12-20 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,23.51,397,313
2025-12-20 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,29.62,348,244
2025-12-20 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,26.07,323,298
2025-12-20 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,23.56,318,287
2025-12-20 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,25.64,402,253
2025-12-20 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,18.27,380,285
2025-12-20 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,28.23,381,313
2025-12-20 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,26.99,324,236
2025-12-20 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,22,19.86,303,234
2025-12-21 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,21.18,416,275
2025-12-21 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,28.86,332,309
2025-12-21 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,25.8,398,292
2025-12-21 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,21.45,276,286
2025-12-21 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,24.29,315,300
2025-12-21 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,23.91,310,289
2025-12-21 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,24.96,331,267
2025-12-21 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,26.78,338,295
2025-12-21 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,27.72,323,241
2025-12-21 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,25.26,395,280
2025-12-21 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,27.79,379,240
2025-12-21 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,26.49,381,300
2025-12-21 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,19.78,344,268
2025-12-21 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,26.24,374,249
2025-12-21 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,24.74,320,278
2025-12-21 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,22.49,423,245
2025-12-21 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,21.09,257,271
2025-12-21 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,25.6,375,267
2025-12-21 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,94.06,179,188
2025-12-21 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,119.32,209,172
2025-12-21 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,71.38,192,185
2025-12-21 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,11,115.69,266,125
2025-12-21 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,11,58.62,202,251
2025-12-21 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,11,52.5,240,237
2025-12-22 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,89.95,271,212
2025-12-22 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,12,68.62,237,244
2025-12-22 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,13,64.35,236,149
2025-12-22 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,13,46.5,209,194
2025-12-22 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,11,65.52,199,188
2025-12-22 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,14,59.49,226,195
2025-12-22 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,85.21,172,151
2025-12-22 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,12,73.17,321,135
2025-12-22 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,57.39,216,237
2025-12-22 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,13,84.21,271,212
2025-12-22 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,118.59,254,245
2025-12-22 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,8,56.48,146,169
2025-12-22 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,12,85.17,212,217
2025-12-22 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,12,96.75,252,248
2025-12-22 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,12,107.45,236,208
2025-12-22 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,90.8,294,171
2025-12-22 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,90.91,267,204
2025-12-22 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,12,93.5,195,195
2025-12-22 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,9,110.3,161,173
2025-12-22 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,14,55.82,280,154
2025-12-22 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,9,54.24,275,259
2025-12-22 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,11,63.92,248,196
2025-12-22 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,12,83.36,186,190
2025-12-22 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,13,63.18,223,247
2025-12-23 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,14,61.5,238,189
2025-12-23 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,11,80.58,270,226
2025-12-23 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,83.89,195,228
2025-12-23 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,14,62.87,259,241
2025-12-23 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,14,66.21,245,224
2025-12-23 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,99.98,181,187
2025-12-23 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,11,60.82,240,166
2025-12-23 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,11,120.61,195,238
2025-12-23 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,73.68,221,157
2025-12-23 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,93.33,258,212
2025-12-23 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,119.53,220,246
2025-12-23 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,13,91.17,214,231
2025-12-23 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,72.84,146,176
2025-12-23 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,8,125.98,269,301
2025-12-23 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,9,66.6,289,223
2025-12-23 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,14,124.17,335,153
2025-12-23 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,10,54.91,206,151
2025-12-23 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,9,74.38,224,182
2025-12-23 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,9,93.86,260,192
2025-12-23 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,12,120.98,187,234
2025-12-23 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,11,121.78,260,186
2025-12-23 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,14,54.37,320,187
2025-12-23 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,23.66,355,282
2025-12-23 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,23.68,405,297
2025-12-24 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,23.64,326,268
2025-12-24 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,24.84,305,315
2025-12-24 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,23.32,339,264
2025-12-24 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,26.13,381,258
2025-12-24 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,25.27,283,283
2025-12-24 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,25.63,347,297
2025-12-24 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,23.02,396,358
2025-12-24 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,24.02,359,218
2025-12-24 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,24.9,363,320
2025-12-24 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,18.66,383,245
2025-12-24 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,23.14,262,266
2025-12-24 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,23.26,347,281
2025-12-24 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,21.29,325,283
2025-12-24 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,29.34,384,255
2025-12-24 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,25.37,286,240
2025-12-24 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,22,23.68,396,286
2025-12-24 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,27.26,342,271
2025-12-24 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,29.06,328,263
2025-12-24 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,25.87,324,265
2025-12-24 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,26.89,285,294
2025-12-24 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,27.34,349,231
2025-12-24 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,20.75,352,229
2025-12-24 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,26.29,311,243
2025-12-24 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,21.84,314,355
2025-12-25 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,28.61,359,250
2025-12-25 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,30.55,300,312
2025-12-25 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,21.71,331,317
2025-12-25 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,27.74,390,305
2025-12-25 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,26.35,330,240
2025-12-25 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,26.99,368,235
2025-12-25 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,22.01,374,323
2025-12-25 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,28.3,303,277
2025-12-25 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,31.7,309,245
2025-12-25 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,14,24.2,354,316
2025-12-25 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,24.26,394,250
2025-12-25 11:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,21.84,281,323
2025-12-25 12:00:00,patch-mgmt-demo-east-us-2,App6,mysql,20,21.81,350,308
2025-12-25 13:00:00,patch-mgmt-demo-east-us-2,App6,mysql,23,24.25,356,293
2025-12-25 14:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,25.36,284,255
2025-12-25 15:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,29.1,389,272
2025-12-25 16:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,24.11,390,264
2025-12-25 17:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,26.48,280,327
2025-12-25 18:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,29.42,350,254
2025-12-25 19:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,29.01,339,337
2025-12-25 20:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,22.98,367,282
2025-12-25 21:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,27.32,353,208
2025-12-25 22:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,27.8,390,242
2025-12-25 23:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,24.33,364,316
2025-12-26 00:00:00,patch-mgmt-demo-east-us-2,App6,mysql,15,23.3,377,277
2025-12-26 01:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,26.98,375,249
2025-12-26 02:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,19.93,388,256
2025-12-26 03:00:00,patch-mgmt-demo-east-us-2,App6,mysql,16,25.94,354,264
2025-12-26 04:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,22.38,375,259
2025-12-26 05:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,27.17,430,273
2025-12-26 06:00:00,patch-mgmt-demo-east-us-2,App6,mysql,21,25.63,384,252
2025-12-26 07:00:00,patch-mgmt-demo-east-us-2,App6,mysql,19,23.69,290,289
2025-12-26 08:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,28.16,317,312
2025-12-26 09:00:00,patch-mgmt-demo-east-us-2,App6,mysql,17,18.73,404,280
2025-12-26 10:00:00,patch-mgmt-demo-east-us-2,App6,mysql,18,24.69,370,317
